fecha,X,Y,ETIQUETA_MES,year,month
9/18/2021,-90.278892,-0.672189,9,2021,9
11/16/2021,-90.279046,-0.672252,11,2021,11
1/6/2022,-90.279137,-0.672293,13,2022,1
1/7/2021,-90.279245,-0.672349,1,2021,1
11/18/2022,-90.279354,-0.67241,23,2022,11
9/14/2022,-90.279448,-0.672483,21,2022,9
5/20/2021,-90.279543,-0.672539,5,2021,5
1/5/2021,-90.279636,-0.672595,1,2021,1
5/18/2022,-90.279727,-0.672656,17,2022,5
12/4/2022,-90.279813,-0.672706,24,2022,12
2/28/2022,-90.279904,-0.672742,14,2022,2
3/18/2021,-90.279988,-0.672775,3,2021,3
5/26/2021,-90.280084,-0.672791,5,2021,5
1/17/2021,-90.280192,-0.672787,1,2021,1
10/25/2022,-90.280314,-0.672775,22,2022,10
5/12/2021,-90.280445,-0.672783,5,2021,5
1/29/2021,-90.280604,-0.672826,1,2021,1
12/6/2021,-90.28075,-0.672932,12,2021,12
8/16/2021,-90.280819,-0.672992,8,2021,8
1/30/2022,-90.280884,-0.673069,13,2022,1
2/7/2022,-90.28094,-0.673142,14,2022,2
8/30/2022,-90.281055,-0.673285,20,2022,8
9/17/2021,-90.281162,-0.673418,9,2021,9
8/23/2021,-90.281259,-0.673552,8,2021,8
1/4/2021,-90.281362,-0.673675,1,2021,1
12/26/2021,-90.281457,-0.673779,12,2021,12
2/1/2021,-90.281529,-0.673868,2,2021,2
3/5/2021,-90.281609,-0.673945,3,2021,3
5/20/2022,-90.281663,-0.674044,17,2022,5
7/14/2022,-90.281743,-0.67414,19,2022,7
7/24/2022,-90.28182,-0.674237,19,2022,7
1/10/2022,-90.281885,-0.674305,13,2022,1
7/14/2022,-90.28196,-0.674387,19,2022,7
12/9/2021,-90.282027,-0.674473,12,2021,12
12/9/2022,-90.282097,-0.674557,24,2022,12
10/7/2021,-90.282166,-0.674636,10,2021,10
11/30/2021,-90.282215,-0.674716,11,2021,11
7/22/2022,-90.282279,-0.674792,19,2022,7
1/8/2022,-90.282343,-0.674863,13,2022,1
10/11/2021,-90.282412,-0.674939,10,2021,10
11/10/2022,-90.282475,-0.675018,23,2022,11
10/25/2021,-90.282547,-0.675092,10,2021,10
9/30/2021,-90.282624,-0.675164,9,2021,9
11/4/2022,-90.282701,-0.675242,23,2022,11
6/8/2022,-90.282768,-0.675334,18,2022,6
4/4/2022,-90.282835,-0.675433,16,2022,4
7/10/2021,-90.282902,-0.675525,7,2021,7
4/16/2022,-90.282963,-0.675623,16,2022,4
3/6/2022,-90.283027,-0.67572,15,2022,3
4/24/2022,-90.28309,-0.675812,16,2022,4
10/13/2021,-90.283158,-0.675904,10,2021,10
1/18/2022,-90.283221,-0.675992,13,2022,1
3/4/2021,-90.283276,-0.676084,3,2021,3
5/28/2021,-90.283329,-0.676175,5,2021,5
7/10/2021,-90.283382,-0.676262,7,2021,7
11/13/2022,-90.283457,-0.6764,23,2022,11
9/8/2021,-90.283518,-0.676483,9,2021,9
3/8/2021,-90.283588,-0.676567,3,2021,3
11/14/2022,-90.283668,-0.676651,23,2022,11
8/16/2021,-90.283763,-0.676727,8,2021,8
6/3/2022,-90.283855,-0.676798,18,2022,6
5/29/2021,-90.28395,-0.676855,5,2021,5
12/4/2022,-90.284042,-0.676893,24,2022,12
6/29/2021,-90.284142,-0.676922,6,2021,6
1/12/2021,-90.284245,-0.676945,1,2021,1
6/23/2022,-90.284354,-0.676976,18,2022,6
6/16/2022,-90.284463,-0.677006,18,2022,6
1/23/2022,-90.284574,-0.677036,13,2022,1
12/18/2022,-90.284679,-0.677075,24,2022,12
5/22/2021,-90.28479,-0.677109,5,2021,5
12/15/2022,-90.284899,-0.67714,24,2022,12
9/21/2021,-90.285014,-0.677166,9,2021,9
1/5/2021,-90.285125,-0.677202,1,2021,1
11/28/2022,-90.285228,-0.677226,23,2022,11
10/19/2022,-90.285327,-0.677242,22,2022,10
1/21/2021,-90.285421,-0.677261,1,2021,1
6/22/2022,-90.285515,-0.677271,18,2022,6
6/26/2021,-90.285615,-0.677275,6,2021,6
9/18/2022,-90.285725,-0.677282,21,2022,9
4/10/2022,-90.285833,-0.677277,16,2022,4
10/19/2021,-90.285945,-0.677273,10,2021,10
2/23/2021,-90.286044,-0.677269,2,2021,2
2/9/2022,-90.286148,-0.677265,14,2022,2
3/28/2021,-90.286249,-0.677264,3,2021,3
8/28/2022,-90.286342,-0.677267,20,2022,8
10/17/2021,-90.286467,-0.677268,10,2021,10
6/9/2021,-90.28659,-0.67727,6,2021,6
11/22/2022,-90.286698,-0.677265,23,2022,11
12/25/2022,-90.28679,-0.677264,24,2022,12
12/9/2022,-90.28688,-0.67728,24,2022,12
3/21/2021,-90.286994,-0.677287,3,2021,3
6/1/2022,-90.287098,-0.677306,18,2022,6
1/24/2022,-90.287187,-0.677348,13,2022,1
5/10/2021,-90.287275,-0.6774,5,2021,5
9/13/2022,-90.287342,-0.677475,21,2022,9
9/13/2022,-90.287395,-0.677551,21,2022,9
6/21/2021,-90.287457,-0.677637,6,2021,6
4/23/2021,-90.287526,-0.677721,4,2021,4
10/22/2022,-90.287598,-0.677808,22,2022,10
12/30/2022,-90.287659,-0.677895,24,2022,12
4/16/2022,-90.287724,-0.677974,16,2022,4
9/9/2022,-90.28779,-0.67806,21,2022,9
7/17/2022,-90.287848,-0.678141,19,2022,7
11/23/2022,-90.287914,-0.678218,23,2022,11
6/9/2021,-90.287985,-0.678302,6,2021,6
10/22/2022,-90.288061,-0.678373,22,2022,10
3/26/2022,-90.288129,-0.678445,15,2022,3
7/11/2021,-90.288217,-0.678513,7,2021,7
3/11/2022,-90.288293,-0.678569,15,2022,3
3/11/2021,-90.288397,-0.678623,3,2021,3
1/2/2021,-90.288491,-0.678678,1,2021,1
4/28/2021,-90.288602,-0.678728,4,2021,4
1/12/2022,-90.288716,-0.678786,13,2022,1
11/28/2022,-90.288804,-0.678828,23,2022,11
12/19/2022,-90.288899,-0.678861,24,2022,12
1/10/2022,-90.289014,-0.678877,13,2022,1
2/20/2021,-90.289145,-0.678891,2,2021,2
3/11/2021,-90.289292,-0.678886,3,2021,3
5/3/2021,-90.289439,-0.678901,5,2021,5
8/26/2022,-90.289585,-0.678926,20,2022,8
10/14/2022,-90.289721,-0.678961,22,2022,10
2/28/2021,-90.289848,-0.679018,2,2021,2
4/30/2022,-90.289949,-0.679097,16,2022,4
1/26/2021,-90.290035,-0.679171,1,2021,1
12/11/2021,-90.290116,-0.679244,12,2021,12
1/3/2022,-90.290202,-0.679311,13,2022,1
9/8/2021,-90.290291,-0.679375,9,2021,9
4/25/2021,-90.29039,-0.679431,4,2021,4
3/7/2022,-90.290493,-0.679478,15,2022,3
11/4/2022,-90.290591,-0.679521,23,2022,11
1/29/2022,-90.290696,-0.679549,13,2022,1
11/27/2021,-90.290802,-0.679554,11,2021,11
3/16/2021,-90.290918,-0.679564,3,2021,3
11/9/2021,-90.291036,-0.679567,11,2021,11
10/10/2021,-90.291164,-0.679574,10,2021,10
11/27/2021,-90.291289,-0.679584,11,2021,11
10/8/2022,-90.291421,-0.679619,22,2022,10
12/12/2021,-90.291564,-0.679652,12,2021,12
6/27/2021,-90.29171,-0.679685,6,2021,6
8/13/2022,-90.291851,-0.67973,20,2022,8
7/27/2021,-90.291982,-0.679776,7,2021,7
4/17/2021,-90.292105,-0.679819,4,2021,4
6/11/2021,-90.292218,-0.679865,6,2021,6
10/8/2022,-90.292316,-0.679903,22,2022,10
7/4/2022,-90.292414,-0.679943,19,2022,7
11/10/2021,-90.292506,-0.679977,11,2021,11
6/26/2021,-90.292588,-0.680019,6,2021,6
6/9/2021,-90.292703,-0.680065,6,2021,6
7/10/2022,-90.292794,-0.680101,19,2022,7
8/15/2022,-90.292899,-0.680138,20,2022,8
7/10/2022,-90.29298,-0.680189,19,2022,7
4/6/2021,-90.293065,-0.680226,4,2021,4
6/25/2021,-90.293144,-0.680289,6,2021,6
5/19/2022,-90.293233,-0.680347,17,2022,5
7/24/2021,-90.293317,-0.680403,7,2021,7
9/7/2022,-90.2934,-0.680472,21,2022,9
8/27/2022,-90.293489,-0.680535,20,2022,8
9/4/2021,-90.29358,-0.680607,9,2021,9
12/8/2022,-90.293663,-0.680669,24,2022,12
1/15/2022,-90.293747,-0.68073,13,2022,1
1/31/2021,-90.293822,-0.680783,1,2021,1
4/26/2021,-90.2939,-0.680833,4,2021,4
8/5/2021,-90.293977,-0.680886,8,2021,8
5/3/2021,-90.294057,-0.680945,5,2021,5
10/5/2021,-90.294133,-0.681004,10,2021,10
1/13/2022,-90.29421,-0.681063,13,2022,1
5/13/2022,-90.294284,-0.681118,17,2022,5
9/4/2022,-90.29436,-0.681174,21,2022,9
8/1/2021,-90.294447,-0.681234,8,2021,8
11/19/2022,-90.294524,-0.681286,23,2022,11
9/21/2022,-90.294595,-0.681342,21,2022,9
12/24/2022,-90.294705,-0.681412,24,2022,12
4/14/2021,-90.294796,-0.681486,4,2021,4
10/9/2021,-90.294868,-0.681543,10,2021,10
6/27/2021,-90.294945,-0.681598,6,2021,6
7/20/2022,-90.295028,-0.681656,19,2022,7
12/16/2022,-90.295103,-0.681718,24,2022,12
12/27/2021,-90.295167,-0.681785,12,2021,12
6/16/2021,-90.295255,-0.681845,6,2021,6
12/19/2021,-90.295339,-0.681913,12,2021,12
1/14/2021,-90.295425,-0.68197,1,2021,1
2/6/2022,-90.295515,-0.682035,14,2022,2
11/4/2022,-90.295602,-0.68209,23,2022,11
3/22/2021,-90.295704,-0.682158,3,2021,3
1/28/2022,-90.295793,-0.682207,13,2022,1
6/14/2022,-90.295884,-0.68226,18,2022,6
3/22/2022,-90.295977,-0.68231,15,2022,3
12/27/2022,-90.296064,-0.682358,24,2022,12
1/8/2022,-90.296156,-0.682407,13,2022,1
1/10/2022,-90.296252,-0.682454,13,2022,1
7/12/2022,-90.296347,-0.682499,19,2022,7
11/28/2022,-90.296442,-0.682544,23,2022,11
6/15/2021,-90.296525,-0.682598,6,2021,6
1/17/2022,-90.296607,-0.682648,13,2022,1
1/21/2021,-90.296699,-0.682696,1,2021,1
9/5/2021,-90.296794,-0.682754,9,2021,9
7/11/2021,-90.296902,-0.682818,7,2021,7
4/26/2022,-90.296983,-0.682871,16,2022,4
8/8/2021,-90.29707,-0.682915,8,2021,8
11/5/2021,-90.297162,-0.682964,11,2021,11
7/15/2021,-90.297243,-0.683017,7,2021,7
7/2/2021,-90.297317,-0.683077,7,2021,7
11/3/2021,-90.297419,-0.683168,11,2021,11
11/22/2022,-90.297489,-0.683234,23,2022,11
9/9/2021,-90.29756,-0.683306,9,2021,9
11/15/2022,-90.297633,-0.683388,23,2022,11
8/21/2022,-90.297707,-0.683481,20,2022,8
4/11/2022,-90.297791,-0.683568,16,2022,4
9/16/2022,-90.297868,-0.68366,21,2022,9
1/12/2022,-90.297948,-0.68374,13,2022,1
9/25/2021,-90.298025,-0.683826,9,2021,9
8/7/2022,-90.298112,-0.683913,20,2022,8
8/22/2022,-90.298206,-0.684004,20,2022,8
5/4/2022,-90.29831,-0.684094,17,2022,5
4/20/2022,-90.298425,-0.684175,16,2022,4
12/8/2021,-90.298547,-0.684269,12,2021,12
4/25/2021,-90.298674,-0.684363,4,2021,4
5/25/2022,-90.298798,-0.684458,17,2022,5
6/2/2021,-90.298915,-0.684561,6,2021,6
4/19/2022,-90.299042,-0.684657,16,2022,4
6/30/2022,-90.299168,-0.684743,18,2022,6
10/10/2022,-90.299294,-0.684831,22,2022,10
7/25/2022,-90.299424,-0.684924,19,2022,7
4/24/2021,-90.299554,-0.685019,4,2021,4
8/8/2022,-90.299684,-0.685108,20,2022,8
5/26/2022,-90.299804,-0.685197,17,2022,5
2/17/2022,-90.299906,-0.685278,14,2022,2
2/14/2022,-90.299992,-0.685346,14,2022,2
12/23/2022,-90.300091,-0.68541,24,2022,12
4/30/2022,-90.300173,-0.685462,16,2022,4
3/15/2021,-90.300258,-0.685507,3,2021,3
6/8/2021,-90.300349,-0.685533,6,2021,6
12/7/2021,-90.300456,-0.685555,12,2021,12
1/13/2022,-90.300556,-0.685567,13,2022,1
2/27/2021,-90.300653,-0.685577,2,2021,2
6/18/2022,-90.300767,-0.685582,18,2022,6
1/30/2022,-90.300864,-0.685586,13,2022,1
3/11/2021,-90.300972,-0.685588,3,2021,3
7/3/2021,-90.301068,-0.685589,7,2021,7
6/19/2022,-90.301167,-0.685593,18,2022,6
1/24/2021,-90.301261,-0.6856,1,2021,1
4/8/2021,-90.301362,-0.685602,4,2021,4
3/17/2022,-90.301484,-0.685607,15,2022,3
1/17/2021,-90.301615,-0.685611,1,2021,1
3/20/2021,-90.30171,-0.685616,3,2021,3
5/16/2021,-90.301848,-0.685619,5,2021,5
8/6/2021,-90.301948,-0.685623,8,2021,8
11/26/2021,-90.302051,-0.685624,11,2021,11
4/9/2022,-90.302166,-0.685625,16,2022,4
2/20/2022,-90.302303,-0.685624,14,2022,2
12/28/2022,-90.302453,-0.68562,24,2022,12
2/12/2022,-90.302603,-0.685624,14,2022,2
11/29/2022,-90.302743,-0.685633,23,2022,11
3/11/2022,-90.302872,-0.685644,15,2022,3
3/30/2022,-90.302989,-0.685654,15,2022,3
11/14/2022,-90.3031,-0.685666,23,2022,11
9/13/2022,-90.303214,-0.685668,21,2022,9
8/23/2021,-90.303333,-0.685675,8,2021,8
12/9/2022,-90.303458,-0.685683,24,2022,12
5/15/2021,-90.303583,-0.685693,5,2021,5
5/5/2021,-90.303705,-0.6857,5,2021,5
3/16/2021,-90.303832,-0.685716,3,2021,3
2/10/2022,-90.303953,-0.685718,14,2022,2
4/13/2022,-90.304067,-0.685725,16,2022,4
2/8/2022,-90.304174,-0.685747,14,2022,2
2/13/2021,-90.304276,-0.68577,2,2021,2
11/27/2021,-90.304373,-0.685796,11,2021,11
9/5/2022,-90.304459,-0.685824,21,2022,9
12/17/2022,-90.304577,-0.68587,24,2022,12
10/6/2021,-90.304682,-0.685924,10,2021,10
10/1/2022,-90.304796,-0.685976,22,2022,10
3/4/2022,-90.304878,-0.686025,15,2022,3
1/11/2022,-90.304969,-0.686075,13,2022,1
5/29/2021,-90.30506,-0.686129,5,2021,5
12/21/2022,-90.305151,-0.686181,24,2022,12
9/18/2022,-90.305231,-0.686237,21,2022,9
5/1/2022,-90.305313,-0.686285,17,2022,5
10/13/2022,-90.305394,-0.686352,22,2022,10
12/25/2021,-90.305486,-0.686425,12,2021,12
7/6/2021,-90.305596,-0.686502,7,2021,7
10/12/2022,-90.305704,-0.686589,22,2022,10
8/29/2022,-90.305812,-0.686665,20,2022,8
4/20/2022,-90.305915,-0.686737,16,2022,4
9/24/2021,-90.306013,-0.686818,9,2021,9
3/1/2022,-90.306106,-0.686899,15,2022,3
5/1/2021,-90.306186,-0.686985,5,2021,5
6/28/2022,-90.306264,-0.687059,18,2022,6
7/22/2022,-90.306346,-0.687132,19,2022,7
3/21/2022,-90.306435,-0.687207,15,2022,3
1/23/2022,-90.306521,-0.687282,13,2022,1
3/25/2021,-90.306612,-0.687356,3,2021,3
8/23/2021,-90.306697,-0.687443,8,2021,8
11/25/2021,-90.306791,-0.687541,11,2021,11
7/26/2021,-90.30688,-0.687634,7,2021,7
1/2/2021,-90.306977,-0.687725,1,2021,1
12/22/2022,-90.307074,-0.687806,24,2022,12
7/10/2021,-90.307161,-0.687895,7,2021,7
7/22/2022,-90.307256,-0.687995,19,2022,7
9/10/2021,-90.307373,-0.688098,9,2021,9
2/24/2022,-90.307489,-0.688211,14,2022,2
7/26/2021,-90.307607,-0.688321,7,2021,7
11/2/2021,-90.307726,-0.688434,11,2021,11
10/14/2022,-90.307853,-0.688548,22,2022,10
5/20/2022,-90.307984,-0.688673,17,2022,5
7/27/2021,-90.308054,-0.688743,7,2021,7
8/23/2021,-90.308129,-0.688813,8,2021,8
5/20/2021,-90.308203,-0.688884,5,2021,5
7/4/2022,-90.308276,-0.688955,19,2022,7
8/24/2022,-90.308349,-0.689024,20,2022,8
7/3/2022,-90.308409,-0.689092,19,2022,7
4/18/2022,-90.308522,-0.689215,16,2022,4
11/7/2021,-90.308621,-0.689315,11,2021,11
10/4/2021,-90.308724,-0.689404,10,2021,10
10/19/2022,-90.308829,-0.689505,22,2022,10
2/21/2022,-90.308925,-0.689608,14,2022,2
9/15/2022,-90.309012,-0.68971,21,2022,9
2/12/2021,-90.309095,-0.68982,2,2021,2
11/28/2021,-90.309184,-0.689934,11,2021,11
3/24/2021,-90.309312,-0.690049,3,2021,3
12/18/2021,-90.309396,-0.690097,12,2021,12
10/7/2021,-90.309489,-0.690133,10,2021,10
7/16/2021,-90.30959,-0.690152,7,2021,7
5/5/2021,-90.309692,-0.690162,5,2021,5
10/20/2021,-90.309798,-0.690173,10,2021,10
7/14/2022,-90.309904,-0.690193,19,2022,7
6/3/2021,-90.310012,-0.690219,6,2021,6
8/27/2022,-90.310126,-0.690251,20,2022,8
8/31/2022,-90.310236,-0.690283,20,2022,8
5/1/2022,-90.310338,-0.690312,17,2022,5
6/19/2022,-90.31044,-0.690336,18,2022,6
3/12/2022,-90.310536,-0.690356,15,2022,3
11/10/2021,-90.310624,-0.690382,11,2021,11
8/15/2022,-90.310784,-0.690433,20,2022,8
2/1/2022,-90.31092,-0.690473,14,2022,2
4/17/2021,-90.311032,-0.690509,4,2021,4
3/18/2022,-90.311122,-0.690532,15,2022,3
5/3/2022,-90.311231,-0.690554,17,2022,5
2/3/2021,-90.311328,-0.690576,2,2021,2
1/1/2021,-90.311434,-0.690601,1,2021,1
10/16/2022,-90.311538,-0.690621,22,2022,10
12/22/2021,-90.311634,-0.690631,12,2021,12
1/1/2021,-90.311741,-0.69064,1,2021,1
10/28/2022,-90.311828,-0.690672,22,2022,10
3/26/2022,-90.311933,-0.690704,15,2022,3
12/17/2022,-90.312029,-0.690726,24,2022,12
8/4/2022,-90.312119,-0.690756,20,2022,8
9/24/2022,-90.312215,-0.690778,21,2022,9
6/14/2021,-90.312301,-0.690814,6,2021,6
6/8/2021,-90.31239,-0.690831,6,2021,6
4/8/2021,-90.312481,-0.690854,4,2021,4
7/28/2022,-90.312576,-0.690885,19,2022,7
1/10/2021,-90.312658,-0.690926,1,2021,1
12/20/2021,-90.312747,-0.690961,12,2021,12
3/29/2022,-90.312841,-0.690991,15,2022,3
8/1/2021,-90.312926,-0.691038,8,2021,8
5/6/2021,-90.313008,-0.691083,5,2021,5
9/28/2021,-90.313091,-0.691127,9,2021,9
9/1/2021,-90.313187,-0.691172,9,2021,9
6/25/2022,-90.313268,-0.691226,18,2022,6
8/21/2022,-90.313354,-0.691259,20,2022,8
12/19/2022,-90.313442,-0.691303,24,2022,12
7/11/2021,-90.313545,-0.691346,7,2021,7
4/23/2022,-90.313635,-0.691386,16,2022,4
10/17/2022,-90.313721,-0.691435,22,2022,10
5/13/2022,-90.313809,-0.691484,17,2022,5
3/24/2022,-90.3139,-0.691531,15,2022,3
4/18/2022,-90.31399,-0.691589,16,2022,4
7/12/2022,-90.314084,-0.691634,19,2022,7
11/12/2021,-90.314193,-0.691684,11,2021,11
6/11/2022,-90.314287,-0.691735,18,2022,6
9/20/2022,-90.314435,-0.691807,21,2022,9
3/13/2022,-90.314544,-0.691874,15,2022,3
4/13/2022,-90.314641,-0.691951,16,2022,4
10/31/2021,-90.31473,-0.692028,10,2021,10
6/6/2021,-90.314806,-0.692094,6,2021,6
1/19/2021,-90.314897,-0.692156,1,2021,1
8/3/2022,-90.314995,-0.692234,20,2022,8
4/25/2022,-90.315067,-0.69229,16,2022,4
5/25/2021,-90.315174,-0.692363,5,2021,5
12/31/2021,-90.315275,-0.69241,12,2021,12
5/17/2022,-90.315361,-0.692452,17,2022,5
12/19/2021,-90.315445,-0.692495,12,2021,12
5/10/2021,-90.315536,-0.692529,5,2021,5
10/29/2022,-90.315626,-0.692561,22,2022,10
3/26/2021,-90.315718,-0.692594,3,2021,3
3/20/2021,-90.315817,-0.692629,3,2021,3
8/22/2021,-90.315911,-0.692663,8,2021,8
12/1/2022,-90.315996,-0.692692,24,2022,12
12/13/2022,-90.316085,-0.692727,24,2022,12
9/8/2021,-90.316182,-0.69276,9,2021,9
7/4/2021,-90.31627,-0.692787,7,2021,7
10/4/2022,-90.316362,-0.692834,22,2022,10
4/29/2021,-90.316454,-0.692859,4,2021,4
9/18/2022,-90.316547,-0.692893,21,2022,9
8/3/2021,-90.316644,-0.692922,8,2021,8
11/24/2022,-90.316749,-0.692953,23,2022,11
2/9/2021,-90.316838,-0.692982,2,2021,2
4/11/2021,-90.316937,-0.693012,4,2021,4
10/12/2022,-90.317049,-0.693042,22,2022,10
4/30/2022,-90.317181,-0.693073,16,2022,4
6/15/2021,-90.317274,-0.693105,6,2021,6
1/21/2022,-90.31737,-0.693144,13,2022,1
2/21/2022,-90.317465,-0.69319,14,2022,2
7/13/2022,-90.317557,-0.693241,19,2022,7
4/21/2022,-90.317631,-0.693299,16,2022,4
6/4/2021,-90.317701,-0.693371,6,2021,6
3/24/2021,-90.317775,-0.693446,3,2021,3
1/15/2021,-90.317842,-0.693517,1,2021,1
8/30/2022,-90.317922,-0.693594,20,2022,8
9/25/2021,-90.318002,-0.693671,9,2021,9
5/28/2021,-90.318085,-0.693756,5,2021,5
5/15/2022,-90.318169,-0.693847,17,2022,5
2/3/2021,-90.318268,-0.693933,2,2021,2
11/2/2021,-90.318363,-0.694031,11,2021,11
2/13/2021,-90.318465,-0.694117,2,2021,2
1/12/2021,-90.318559,-0.694213,1,2021,1
11/9/2022,-90.318655,-0.694311,23,2022,11
6/13/2022,-90.318765,-0.694404,18,2022,6
10/23/2021,-90.318863,-0.694502,10,2021,10
5/12/2021,-90.318967,-0.6946,5,2021,5
12/27/2021,-90.319074,-0.694698,12,2021,12
1/19/2021,-90.319202,-0.694787,1,2021,1
7/4/2021,-90.319352,-0.694823,7,2021,7
7/8/2022,-90.319508,-0.694816,19,2022,7
4/16/2021,-90.31967,-0.694809,4,2021,4
3/20/2021,-90.319825,-0.694794,3,2021,3
4/27/2021,-90.319975,-0.694791,4,2021,4
10/9/2022,-90.320115,-0.694777,22,2022,10
6/2/2022,-90.320243,-0.694768,18,2022,6
9/28/2021,-90.320366,-0.69476,9,2021,9
10/24/2022,-90.32048,-0.69474,22,2022,10
4/8/2022,-90.320593,-0.694733,16,2022,4
9/24/2022,-90.320699,-0.694728,21,2022,9
12/15/2021,-90.320809,-0.694722,12,2021,12
12/21/2021,-90.320929,-0.694714,12,2021,12
10/20/2022,-90.321051,-0.694705,22,2022,10
1/16/2022,-90.321173,-0.694697,13,2022,1
2/28/2021,-90.321289,-0.694691,2,2021,2
9/26/2021,-90.321402,-0.694683,9,2021,9
4/11/2022,-90.321523,-0.694673,16,2022,4
4/12/2022,-90.321639,-0.694665,16,2022,4
3/8/2021,-90.321753,-0.694659,3,2021,3
7/15/2022,-90.321861,-0.694651,19,2022,7
11/9/2022,-90.32195,-0.694658,23,2022,11
11/16/2021,-90.321976,-0.694747,11,2021,11
12/30/2021,-90.32197,-0.694852,12,2021,12
4/27/2021,-90.321954,-0.694954,4,2021,4
11/19/2022,-90.321939,-0.695048,23,2022,11
3/17/2021,-90.321951,-0.695144,3,2021,3
1/30/2022,-90.321941,-0.695044,13,2022,1
2/5/2021,-90.321964,-0.694932,2,2021,2
4/8/2021,-90.321965,-0.694835,4,2021,4
9/25/2022,-90.321982,-0.69473,21,2022,9
1/19/2021,-90.322036,-0.694657,1,2021,1
4/8/2021,-90.322139,-0.694651,4,2021,4
6/3/2021,-90.322256,-0.694639,6,2021,6
2/5/2022,-90.322351,-0.694628,14,2022,2
11/25/2022,-90.322462,-0.694621,23,2022,11
5/5/2022,-90.322594,-0.694616,17,2022,5
4/14/2021,-90.322738,-0.694606,4,2021,4
3/6/2022,-90.322844,-0.694602,15,2022,3
2/25/2021,-90.322952,-0.694598,2,2021,2
4/21/2022,-90.323074,-0.694598,16,2022,4
9/26/2021,-90.323235,-0.694589,9,2021,9
10/7/2022,-90.323404,-0.694588,22,2022,10
9/4/2021,-90.323581,-0.69459,9,2021,9
4/30/2022,-90.323737,-0.694579,16,2022,4
7/12/2021,-90.323892,-0.694568,7,2021,7
10/21/2021,-90.324038,-0.694569,10,2021,10
3/29/2021,-90.324187,-0.694566,3,2021,3
9/7/2022,-90.324313,-0.694556,21,2022,9
1/29/2021,-90.324414,-0.694532,1,2021,1
8/31/2021,-90.324512,-0.694523,8,2021,8
5/17/2021,-90.324606,-0.694527,5,2021,5
3/11/2022,-90.324698,-0.694522,15,2022,3
1/3/2021,-90.324789,-0.69451,1,2021,1
7/1/2021,-90.324879,-0.694503,7,2021,7
5/19/2022,-90.32497,-0.694499,17,2022,5
3/22/2022,-90.325098,-0.694497,15,2022,3
1/11/2022,-90.325228,-0.6945,13,2022,1
5/12/2021,-90.325323,-0.694484,5,2021,5
9/6/2021,-90.325379,-0.694555,9,2021,9
11/10/2021,-90.325363,-0.69465,11,2021,11
12/5/2021,-90.325369,-0.69474,12,2021,12
8/6/2021,-90.325379,-0.694841,8,2021,8
1/18/2021,-90.325381,-0.69494,1,2021,1
9/24/2021,-90.325383,-0.694838,9,2021,9
3/13/2021,-90.325383,-0.694741,3,2021,3
2/1/2022,-90.325365,-0.69483,14,2022,2
11/24/2022,-90.325373,-0.694924,23,2022,11
9/30/2022,-90.325377,-0.695026,21,2022,9
5/17/2022,-90.325386,-0.695148,17,2022,5
7/28/2021,-90.325392,-0.695253,7,2021,7
2/6/2022,-90.325395,-0.695378,14,2022,2
5/21/2022,-90.325409,-0.695505,17,2022,5
6/11/2022,-90.325414,-0.695595,18,2022,6
5/11/2022,-90.325415,-0.695695,17,2022,5
12/7/2021,-90.325425,-0.695792,12,2021,12
4/22/2021,-90.325434,-0.695895,4,2021,4
2/7/2021,-90.325443,-0.695997,2,2021,2
5/23/2022,-90.325456,-0.6961,17,2022,5
5/23/2022,-90.32546,-0.696206,17,2022,5
11/21/2022,-90.325472,-0.696314,23,2022,11
12/8/2021,-90.32549,-0.696419,12,2021,12
2/2/2021,-90.325511,-0.696532,2,2021,2
1/13/2022,-90.325537,-0.696644,13,2022,1
3/19/2021,-90.325565,-0.696763,3,2021,3
3/30/2022,-90.325599,-0.696873,15,2022,3
9/3/2021,-90.325638,-0.696986,9,2021,9
12/1/2022,-90.325683,-0.697093,24,2022,12
10/2/2021,-90.325719,-0.697215,10,2021,10
12/29/2022,-90.325762,-0.697337,24,2022,12
7/16/2022,-90.325796,-0.697463,19,2022,7
9/2/2021,-90.325838,-0.697591,9,2021,9
6/26/2021,-90.325877,-0.697724,6,2021,6
8/24/2021,-90.325922,-0.697863,8,2021,8
9/4/2021,-90.325968,-0.69799,9,2021,9
1/10/2021,-90.325971,-0.698097,1,2021,1
1/25/2021,-90.326002,-0.698193,1,2021,1
10/18/2021,-90.326029,-0.698292,10,2021,10
3/26/2021,-90.326059,-0.698381,3,2021,3
4/14/2022,-90.326089,-0.698471,16,2022,4
3/14/2021,-90.326114,-0.698571,3,2021,3
4/12/2022,-90.326146,-0.698667,16,2022,4
1/21/2022,-90.326176,-0.698764,13,2022,1
11/6/2021,-90.326203,-0.698858,11,2021,11
7/11/2021,-90.326234,-0.698949,7,2021,7
4/10/2022,-90.326262,-0.699044,16,2022,4
2/1/2022,-90.326296,-0.699137,14,2022,2
2/25/2022,-90.32633,-0.69923,14,2022,2
9/14/2021,-90.326366,-0.699337,9,2021,9
4/2/2021,-90.3264,-0.699444,4,2021,4
7/15/2022,-90.326441,-0.699551,19,2022,7
5/21/2021,-90.326477,-0.699664,5,2021,5
2/27/2021,-90.326516,-0.699771,2,2021,2
7/11/2022,-90.326553,-0.699882,19,2022,7
11/24/2021,-90.326586,-0.69999,11,2021,11
